dish_id,E_current,E_best_benchmark,E_reducible,E_reduction_pct,benchmark_dish,has_efficient_alternative
profiterole,0.277099260390222,0.0035871560812386,0.2735121043089834,98.70546169044731,som_tam,True
prosciutto,0.0648074671569017,0.00285504702091,0.06195242013599169,95.59457089412581,rojak,True
pupusa,0.1955979718318633,0.00285504702091,0.19274292481095331,98.54034937368155,rojak,True
raclette,0.2387250995474016,0.0210290629331569,0.2176960366142447,91.1910968000324,fattoush,True
rendang,0.8130001292883734,0.00285504702091,0.8101450822674634,99.64882576053105,rojak,True
rice_and_peas,0.1843953955683595,0.00285504702091,0.1815403485474495,98.45167119704377,rojak,True
rojak,0.00285504702091,,0.0,0.0,,False
roti_caribbean,0.1967827292452522,0.00285504702091,0.1939276822243422,98.54913740049224,rojak,True
saganaki,0.2233837961242186,0.0035871560812386,0.21979664004298,98.39417355086763,som_tam,True
salt_pepper_squid,0.2891595326065388,0.00285504702091,0.2863044855856288,99.01263949516931,rojak,True
sancocho,0.1744279861970753,0.0035871560812386,0.1708408301158367,97.94347446218539,som_tam,True
sardines_grilled,0.1916051199035331,0.00285504702091,0.1887500728826231,98.50993176886536,rojak,True
satay_indonesian,0.253680020757254,0.00285504702091,0.250824973736344,98.87454793941302,rojak,True
schnitzel,0.3886454747417314,0.00285504702091,0.3857904277208214,99.2653852401582,rojak,True
sfeeha,0.3120068417868014,0.0210290629331569,0.2909777788536445,93.2600635252972,fattoush,True
shakshuka,0.1566349541233384,0.0035871560812386,0.15304779804209978,97.70986233480555,som_tam,True
shashlik,0.4082318573771191,0.0107893163244967,0.3974425410526224,97.35706164780528,kimchi,True
simit,0.2085930123056449,0.0210290629331569,0.187563949372488,89.91861582479874,fattoush,True
sinigang,0.1879552349351595,0.00285504702091,0.1851001879142495,98.48099627451455,rojak,True
sisig,0.2742649021074548,0.00285504702091,0.2714098550865448,98.9590184529731,rojak,True
som_tam,0.0035871560812386,0.00285504702091,0.0007321090603285996,20.409177737139654,rojak,True
sopes,0.1586691847014456,0.0210290629331569,0.1376401217682887,86.74659923870819,fattoush,True
souvlaki,0.2720715998352537,0.00285504702091,0.2692165528143437,98.95062659144182,rojak,True
spaetzle,0.139575093353475,0.00285504702091,0.13672004633256502,97.95447242605128,rojak,True
stroganoff,0.6202507674104062,0.00285504702091,0.6173957203894962,99.53969472172844,rojak,True
suya,0.655841093852841,0.00285504702091,0.652986046831931,99.56467396635097,rojak,True
tagine,0.5588869032456304,0.0035871560812386,0.5552997471643918,99.35816064745714,som_tam,True
tahdig,0.1874786263494951,0.00285504702091,0.1846235793285851,98.47713465982642,rojak,True
tamagoyaki,0.1557918010710155,0.00285504702091,0.1529367540501055,98.16739584414422,rojak,True
tiropita,0.2824712241123217,0.0210290629331569,0.26144216117916474,92.55532559139725,fattoush,True
tonkotsu_ramen,0.1856153352164573,0.00285504702091,0.1827602881955473,98.46184744510438,rojak,True
tortilla_espanola,0.1919485336685301,0.00285504702091,0.1890934866476201,98.51259763940668,rojak,True
tostones,0.2569469812346993,0.00285504702091,0.2540919342137893,98.88885753504839,rojak,True
tzatziki,0.0328547225145804,0.00285504702091,0.029999675493670403,91.31008633646815,rojak,True
uttapam,0.1644797233120192,0.00285504702091,0.16162467629110921,98.26419514611297,rojak,True
warak_enab,0.2056933839172815,0.00285504702091,0.2028383368963715,98.61198889019292,rojak,True
wonton_noodle,0.1706561372336773,0.00285504702091,0.16780109021276732,98.327017670041,rojak,True
