from_dish,to_dish,meal_role,E_reduction_pct,H_change,cal_from,cal_to,protein_from,protein_to
poutine,muhammara,Full Main,76.46344457228983,4.6706,503.35,605.8000000000001,19.135,11.375000000000002
brisket,chicken_sandwich,Full Main,76.45597366452711,-6.5085999999999995,649.47,569.9,65.85799999999999,43.75000000000001
manti_turkish,club_sandwich,Full Main,76.44356835223792,-1.5298999999999996,592.95,592.1999999999999,32.305,37.540000000000006
beef_bourguignon,mafe,Heavy Main,76.394047716554,-3.2851999999999997,843.3499999999998,802.3000000000001,66.185,53.45
crepe,causa,Full Main,76.39289337518463,-3.1726,497.15,440.0,15.735,19.21
taco,cobb_salad,Full Main,76.38295779479843,-3.8022,528.6,524.8,36.815000000000005,43.43
chilaquiles,causa,Full Main,76.37012104888711,1.5539000000000005,490.8,440.0,22.8,19.21
kofte,char_siu_bao,Full Main,76.31673604738413,3.6114999999999995,456.27,524.6,41.87199999999999,24.91
brisket,fajita,Full Main,76.30977502713677,-7.520899999999999,649.47,595.3000000000001,65.85799999999999,41.99
rendang,mafe,Heavy Main,76.29703953693667,-2.952499999999999,820.56,802.3000000000001,57.497,53.45
dolma,guacamole,Light Main,76.28007970553026,1.544999999999999,326.9,266.00999999999993,4.57,4.025
spring_rolls,muhammara,Full Main,76.26968806730481,-0.10449999999999982,613.9,605.8000000000001,22.545,11.375000000000002
steak,tonkotsu_ramen,Heavy Main,76.24887232123251,3.1353999999999997,745.02,769.9000000000001,65.663,44.855
rendang,hu_tieu,Heavy Main,76.24311470047209,-5.863199999999999,820.56,743.7500000000001,57.497,31.87
churrasco,tonkotsu_ramen,Heavy Main,76.22145331785123,5.7623,720.85,769.9000000000001,65.32,44.855
moussaka,edamame,Full Main,76.20769415232948,-0.007600000000000051,669.8000000000001,669.0,42.78,54.75
beef_bourguignon,chow_mein,Heavy Main,76.20289737861103,-7.9939,843.3499999999998,856.5500000000001,66.185,41.04500000000001
beef_bourguignon,ramen,Heavy Main,76.19910839020636,-6.9816,843.3499999999998,784.5500000000001,66.185,45.43
rendang,ravioli,Heavy Main,76.19063785437179,-1.9167999999999994,820.56,719.5,57.497,31.24
bacalhau,nicoise_salad,Full Main,76.1755746839718,-1.5271,457.3,421.4,41.510000000000005,27.16
moussaka,char_siu_bao,Full Main,76.16773252436933,0.5634999999999994,669.8000000000001,524.6,42.78,24.91
bruschetta,caesar_salad,Light Main,76.1367168746217,-3.1272,367.14,337.35,8.336,13.96
sfeeha,club_sandwich,Full Main,76.11164076586336,-3.5157999999999996,605.3,592.1999999999999,30.01,37.540000000000006
rendang,chow_mein,Heavy Main,76.10510367057721,-7.661199999999999,820.56,856.5500000000001,57.497,41.04500000000001
ratatouille,halo_halo,Light Main,76.10484014602874,0.9071000000000002,263.85,330.0,3.84,6.085000000000001
rendang,ramen,Heavy Main,76.10129911140194,-6.648899999999999,820.56,784.5500000000001,57.497,45.43
brisket,mole,Full Main,76.09609202735012,-3.304199999999999,649.47,673.8,65.85799999999999,58.08
japchae,chicken_salad,Light Main,76.0867661061462,-7.0116000000000005,379.2000000000001,361.25,19.885,30.71
beef_bourguignon,mee_goreng,Heavy Main,76.06229127014264,-5.3311,843.3499999999998,875.5500000000001,66.185,41.155
brisket,donburi,Full Main,76.02309043878975,-7.480199999999999,649.47,568.8000000000001,65.85799999999999,41.505
beef_bourguignon,lo_mein,Heavy Main,76.0130696505951,-6.6423000000000005,843.3499999999998,847.2500000000001,66.185,40.11500000000001
brisket,satay,Full Main,75.99002670778117,-1.213499999999999,649.47,544.34,65.85799999999999,45.294
rendang,mee_goreng,Heavy Main,75.96391974417283,-4.998399999999999,820.56,875.5500000000001,57.497,41.155
rendang,lo_mein,Heavy Main,75.91449584938331,-6.3096,820.56,847.2500000000001,57.497,40.11500000000001
bibimbap,cobb_salad,Full Main,75.91320074718362,-2.6814,676.3,524.8,36.14,43.43
beef_bourguignon,roti_caribbean,Heavy Main,75.8945469745431,-6.7407,843.3499999999998,870.0,66.185,43.31
anticucho,dumplings,Full Main,75.89190686665795,1.8326000000000002,534.6,599.2,53.454,36.57
pulled_pork,cobb_salad,Full Main,75.87600103650692,-5.6823999999999995,548.1,524.8,55.45,43.43
koobideh,dumplings,Full Main,75.86436323696938,-0.4580000000000002,523.53,599.2,52.752,36.57
meatloaf,eggs_benedict,Full Main,75.80802814021948,1.9102000000000006,681.1,663.25,59.97,33.035000000000004
pho,hummus,Heavy Main,75.79762176363165,-0.7158000000000007,830.05,849.2000000000002,33.29,35.415
rendang,roti_caribbean,Heavy Main,75.7954861068106,-6.4079999999999995,820.56,870.0,57.497,43.31
pita,coquito,Full Main,75.78773052339248,-0.25680000000000014,548.61,451.53,14.0,9.283
shashlik,cobb_salad,Full Main,75.78662416648156,-4.6201,613.3299999999999,524.8,51.352,43.43
borscht,onigiri,Light Main,75.78190507130564,-1.7440999999999995,288.9,257.4,16.46,10.29
yakitori,fresh_spring_roll,Light Main,75.7729162701552,4.9193,338.35,315.3,36.645,19.890000000000004
birria,mafe,Heavy Main,75.73264663144201,-1.8601,702.6,802.3000000000001,58.74399999999999,53.45
fried_chicken,hummus,Heavy Main,75.70699494894079,3.7154,1048.02,849.2000000000002,67.738,35.415
lumpia,muhammara,Full Main,75.68623316627469,3.077,574.1999999999999,605.8000000000001,21.08,11.375000000000002
birria,hu_tieu,Heavy Main,75.6774377867972,-4.7708,702.6,743.7500000000001,58.74399999999999,31.87
gyudon,cobb_salad,Full Main,75.65875823161603,-2.4187000000000003,557.3000000000001,524.8,32.725,43.43
takoyaki,gado_gado,Light Main,75.6480156309614,1.4658999999999995,330.8,397.3,20.140000000000004,22.78
mofongo,club_sandwich,Full Main,75.64145327279871,-3.1538999999999993,514.9,592.1999999999999,19.22,37.540000000000006
birria,ravioli,Heavy Main,75.62371141071992,-0.8244000000000007,702.6,719.5,58.74399999999999,31.24
baba_ganoush,onigiri,Light Main,75.60876582839073,-1.2007000000000003,309.00000000000006,257.4,6.065,10.29
gyro,cobb_salad,Full Main,75.6062099291384,-3.7538,637.1,524.8,47.26,43.43
biltong,edamame,Full Main,75.56819384072614,3.6321000000000003,510.02,669.0,52.375,54.75
pajeon,causa,Full Main,75.54073792684407,-0.9356,541.0,440.0,21.97,19.21
korean_fried_chicken,hummus,Heavy Main,75.53631127659631,3.0591,1102.2,849.2000000000002,65.83999999999999,35.415
birria,chow_mein,Heavy Main,75.53614056629023,-6.5688,702.6,856.5500000000001,58.74399999999999,41.04500000000001
birria,ramen,Heavy Main,75.53224541648133,-5.5565,702.6,784.5500000000001,58.74399999999999,45.43
tteokbokki,gado_gado,Light Main,75.52485128108445,2.5916999999999994,320.3,397.3,12.544999999999998,22.78
meatloaf,ful_medames,Full Main,75.4587690783174,0.33140000000000036,681.1,671.1,59.97,33.484
shawarma,club_sandwich,Full Main,75.41219790874882,-3.0256999999999996,551.8,592.1999999999999,57.934000000000005,37.540000000000006
schnitzel,hummus,Heavy Main,75.40172128444186,0.25539999999999985,1032.8,849.2000000000002,63.080000000000005,35.415
birria,mee_goreng,Heavy Main,75.39159489920551,-3.9060000000000006,702.6,875.5500000000001,58.74399999999999,41.155
beef_bourguignon,jjajangmyeon,Heavy Main,75.38969476969693,-1.5758,843.3499999999998,1011.0,66.185,49.68
steak,mafe,Heavy Main,75.34167416530607,0.2838000000000003,745.02,802.3000000000001,65.663,53.45
birria,lo_mein,Heavy Main,75.34099416848343,-5.2172,702.6,847.2500000000001,58.74399999999999,40.11500000000001
churrasco,mafe,Heavy Main,75.3132078655757,2.9107000000000003,720.85,802.3000000000001,65.32,53.45
pasta_bolognese,hummus,Heavy Main,75.3052352216455,0.5050999999999997,829.4000000000001,849.2000000000002,43.255,35.415
rendang,jjajangmyeon,Heavy Main,75.2885592221218,-1.2430999999999992,820.56,1011.0,57.497,49.68
buffalo_wings,hummus,Heavy Main,75.2518780877203,4.2337,877.2,849.2000000000002,62.02,35.415
lahmacun,cobb_salad,Full Main,75.25024416413851,-5.1846,515.9499999999999,524.8,29.76,43.43
osso_buco,doro_wot,Heavy Main,75.23136497213989,-0.6256000000000004,828.7,703.7,67.1,57.40000000000002
birria,roti_caribbean,Heavy Main,75.21915067632499,-5.3156,702.6,870.0,58.74399999999999,43.31
osso_buco,fondue,Heavy Main,75.18406341907597,-5.8102,828.7,858.0,67.1,44.75
doner_kebab,cobb_salad,Full Main,75.18215359711569,-4.6201,627.4499999999999,524.8,46.05,43.43
steak,chow_mein,Heavy Main,75.14200218173967,-4.4249,745.02,856.5500000000001,65.663,41.04500000000001
steak,ramen,Heavy Main,75.13804427698986,-3.4126,745.02,784.5500000000001,65.663,45.43
churrasco,chow_mein,Heavy Main,75.11330537477333,-1.798,720.85,856.5500000000001,65.32,41.04500000000001
churrasco,ramen,Heavy Main,75.10934290090135,-0.7856999999999998,720.85,784.5500000000001,65.32,45.43
ackee_saltfish,gado_gado,Light Main,75.10311154600858,0.13789999999999925,299.04999999999995,397.3,25.31,22.78
oxtail_stew,doro_wot,Heavy Main,75.09769611957091,1.4269999999999996,804.35,703.7,74.98999999999998,57.40000000000002
oxtail_stew,fondue,Heavy Main,75.05013929429212,-3.7576,804.35,858.0,74.98999999999998,44.75
steak,mee_goreng,Heavy Main,74.99512773264601,-1.7621000000000002,745.02,875.5500000000001,65.663,41.155
churrasco,mee_goreng,Heavy Main,74.96626136947708,0.8647999999999998,720.85,875.5500000000001,65.32,41.155
steak,lo_mein,Heavy Main,74.94371177118254,-3.0733,745.02,847.2500000000001,65.663,40.11500000000001
souffle,club_sandwich,Full Main,74.9435098489399,-0.9030999999999993,637.5999999999999,592.1999999999999,31.76,37.540000000000006
katsu,hummus,Heavy Main,74.93295858688914,0.0,996.9,849.2000000000002,58.27,35.415
brisket,arroz_con_pollo,Full Main,74.92305573160732,-1.260299999999999,649.47,674.5500000000001,65.85799999999999,42.56
naan,coquito,Full Main,74.92018787804805,1.0777,472.75,451.53,13.09,9.283
churrasco,lo_mein,Heavy Main,74.9147860519089,-0.44640000000000013,720.85,847.2500000000001,65.32,40.11500000000001
osso_buco,lagman,Heavy Main,74.88923860489538,-2.6723,828.7,958.75,67.1,41.05
beef_bourguignon,pasta_carbonara,Heavy Main,74.84136380124845,-5.0358,843.3499999999998,978.22,66.185,56.308
steak,roti_caribbean,Heavy Main,74.81990525281813,-3.1717,745.02,870.0,65.663,43.31
osso_buco,tikka_masala,Heavy Main,74.81351767879663,-2.1050000000000004,828.7,723.7900000000001,67.1,57.232000000000006
churrasco,roti_caribbean,Heavy Main,74.79083660764256,-0.5448,720.85,870.0,65.32,43.31
enchilada,club_sandwich,Full Main,74.76194884361144,-0.3741999999999992,657.6,592.1999999999999,47.68,37.540000000000006
oxtail_stew,lagman,Heavy Main,74.75372339951399,-0.6196999999999999,804.35,958.75,74.98999999999998,41.05
rendang,pasta_carbonara,Heavy Main,74.73797489873817,-4.703099999999999,820.56,978.22,57.497,56.308
samosa,gelato,Full Main,74.72979409072038,2.3937,551.91,520.6,8.113999999999999,8.73
osso_buco,vindaloo,Heavy Main,74.72597669495934,-1.0257000000000005,828.7,718.89,67.1,58.352
brisket,bossam,Full Main,74.69934741260927,-3.572099999999999,649.47,631.9,65.85799999999999,69.2
oxtail_stew,tikka_masala,Heavy Main,74.6775938304159,-0.052400000000000446,804.35,723.7900000000001,74.98999999999998,57.232000000000006
picanha,okonomiyaki,Full Main,74.6774826366421,-2.7997000000000005,625.0,640.1999999999999,65.0,32.66
asado,okonomiyaki,Full Main,74.6774826366421,-0.6526000000000005,625.0,640.1999999999999,65.0,32.66
brisket,korma,Full Main,74.66655019153538,-0.11430000000000007,649.47,658.94,65.85799999999999,59.84200000000001
pot_roast,doro_wot,Heavy Main,74.62845627967066,4.7238999999999995,719.0,703.7,67.39999999999999,57.40000000000002
oxtail_stew,vindaloo,Heavy Main,74.58958041429283,1.0268999999999995,804.35,718.89,74.98999999999998,58.352
pot_roast,fondue,Heavy Main,74.58000333019442,-0.4607000000000001,719.0,858.0,67.39999999999999,44.75
brisket,khao_man_gai,Full Main,74.54774616252816,-3.304199999999999,649.47,610.75,65.85799999999999,54.23
poutine,club_sandwich,Full Main,74.54371254094968,2.5755000000000003,503.35,592.1999999999999,19.135,37.540000000000006
com_tam,club_sandwich,Full Main,74.52095730190422,-3.8228999999999997,617.7,592.1999999999999,44.03,37.540000000000006
aloo_gobi,halo_halo,Light Main,74.49529137820997,-5.3016,275.81,330.0,5.971,6.085000000000001
rendang,palak_paneer,Heavy Main,74.47661068656878,-1.2157999999999989,820.56,726.0400000000001,57.497,32.862
warak_enab,caesar_salad,Light Main,74.46840281581628,-4.8481,383.3,337.35,17.849999999999998,13.96
osso_buco,pad_thai,Heavy Main,74.40090596357038,-2.4511000000000003,828.7,996.05,67.1,37.61500000000001
osso_buco,pad_see_ew,Heavy Main,74.39110657451037,-1.6740000000000004,828.7,937.45,67.1,37.475
teriyaki,club_sandwich,Full Main,74.36885680613146,1.4683000000000006,605.1,592.1999999999999,53.32000000000001,37.540000000000006
chow_fun,hummus,Heavy Main,74.33445998975223,2.2485999999999997,900.95,849.2000000000002,27.855,35.415
spring_rolls,club_sandwich,Full Main,74.33415250982668,-2.1995999999999993,613.9,592.1999999999999,22.545,37.540000000000006
simit,coquito,Full Main,74.29273864782394,-3.6254999999999997,469.3,451.53,12.685,9.283
blini,causa,Full Main,74.27359350907416,0.5534000000000008,492.55,440.0,15.155,19.21
oxtail_stew,pad_thai,Heavy Main,74.26275537421387,-0.3985000000000003,804.35,996.05,74.98999999999998,37.61500000000001
general_tso,hummus,Heavy Main,74.26104291235735,1.2680999999999996,946.6,849.2000000000002,56.38500000000001,35.415
escovitch_fish,club_sandwich,Full Main,74.25776056635543,-1.3235999999999999,526.5999999999999,592.1999999999999,41.11,37.540000000000006
ghormeh_sabzi,caprese,Full Main,74.25655813231967,-2.8568000000000007,596.4,455.35,36.62,23.640000000000004
pide,couscous,Heavy Main,74.24445952658745,1.6067999999999998,717.1,787.6,41.0,24.05
salt_pepper_squid,club_sandwich,Full Main,74.22415421367641,-1.1071999999999997,668.4300000000001,592.1999999999999,35.512,37.540000000000006
osso_buco,kung_pao_chicken,Heavy Main,74.22291313249374,-3.9328000000000003,828.7,751.6500000000002,67.1,58.24500000000001
ratatouille,guacamole,Light Main,74.2149762474827,6.0817,263.85,266.00999999999993,3.84,4.025
pot_roast,tikka_masala,Heavy Main,74.20043790645167,3.2444999999999995,719.0,723.7900000000001,67.39999999999999,57.232000000000006
orange_chicken,hummus,Heavy Main,74.18242196412248,4.6418,942.65,849.2000000000002,55.20000000000001,35.415
bulgogi,eggs_benedict,Full Main,74.1784833131569,-2.802199999999999,685.5000000000001,663.25,55.0,33.035000000000004
warak_enab,fresh_spring_roll,Light Main,74.17052446071276,-0.4779,383.3,315.3,17.849999999999998,19.890000000000004
beef_tartare,edamame,Full Main,74.11874553393484,3.6321000000000003,593.3,669.0,51.155,54.75
pot_roast,vindaloo,Heavy Main,74.11076603328425,4.323799999999999,719.0,718.89,67.39999999999999,58.352
pretzel,coquito,Full Main,74.11003305278062,-1.3516000000000004,527.85,451.53,12.09,9.283
brisket,satay_indonesian,Full Main,74.093384972698,-2.368599999999999,649.47,632.3000000000001,65.85799999999999,60.275000000000006
oxtail_stew,kung_pao_chicken,Heavy Main,74.08380196951384,-1.8802000000000003,804.35,751.6500000000002,74.98999999999998,58.24500000000001
tagine,egusi_soup,Heavy Main,74.07945810314182,4.793799999999999,868.05,751.4000000000001,55.904,39.06999999999999
sweet_and_sour,hummus,Heavy Main,74.0606627690913,3.3773,982.3,849.2000000000002,48.7,35.415
piri_piri,club_sandwich,Full Main,74.00070424765427,-0.6406999999999998,650.85,592.1999999999999,62.355,37.540000000000006
suya,wonton_noodle,Heavy Main,73.97904174757772,-0.10549999999999926,794.7,704.6000000000001,61.16,40.14
iskender_kebab,hummus,Heavy Main,73.96557082652305,-0.1772999999999998,772.7,849.2000000000002,47.05,35.415
picanha,lobster_roll,Full Main,73.96430266901525,1.7707999999999995,625.0,556.75,65.0,42.03999999999999
asado,lobster_roll,Full Main,73.96430266901525,3.9178999999999995,625.0,556.75,65.0,42.03999999999999
kofte,xiao_long_bao,Full Main,73.93427433658213,3.5283999999999995,456.27,447.82,41.87199999999999,28.46
pao_de_queijo,nicoise_salad,Full Main,73.91333357925876,1.9580000000000002,419.9,421.4,18.55,27.16
birria,palak_paneer,Heavy Main,73.86887141808684,-0.12340000000000018,702.6,726.0400000000001,58.74399999999999,32.862
fried_rice,coquito,Full Main,73.84456753750494,1.1604999999999999,546.3000000000001,451.53,15.32,9.283
bun_bo_hue,couscous,Heavy Main,73.82795151732648,-0.5194999999999999,962.9,787.6,47.42,24.05
eggplant_parm,club_sandwich,Full Main,73.82696877432524,-1.1071999999999997,607.5,592.1999999999999,23.82,37.540000000000006
bulgogi,ful_medames,Full Main,73.80569854194407,-4.380999999999999,685.5000000000001,671.1,55.0,33.484
malai_kofta,hummus,Heavy Main,73.77985815690047,-0.4352000000000009,874.1000000000001,849.2000000000002,30.86,35.415
pot_roast,pad_see_ew,Heavy Main,73.76774463173966,3.6754999999999995,719.0,937.45,67.39999999999999,37.475
osso_buco,butter_chicken,Heavy Main,73.72778459439189,0.7955000000000005,828.7,807.2900000000001,67.1,52.602
steak,pasta_carbonara,Heavy Main,73.71977027250097,-1.4668,745.02,978.22,65.663,56.308
lumpia,club_sandwich,Full Main,73.70310878188472,0.9819000000000004,574.1999999999999,592.1999999999999,21.08,37.540000000000006
kofte,tamale,Full Main,73.60549911672766,3.0852000000000004,456.27,429.19999999999993,41.87199999999999,25.765
pot_roast,kung_pao_chicken,Heavy Main,73.59545708893411,1.4166999999999996,719.0,751.6500000000002,67.39999999999999,58.24500000000001
oxtail_stew,butter_chicken,Heavy Main,73.58600137203173,2.8481000000000005,804.35,807.2900000000001,74.98999999999998,52.602
anticucho,eggs_benedict,Full Main,73.4691875967714,-0.22829999999999995,534.6,663.25,53.454,33.035000000000004
steak,palak_paneer,Heavy Main,73.44787158224058,2.0205,745.02,726.0400000000001,65.663,32.862
koobideh,eggs_benedict,Full Main,73.43887599692277,-2.5189000000000004,523.53,663.25,52.752,33.035000000000004
dan_tat,gelato,Full Main,73.4268326956663,1.4250999999999996,626.6,520.6,13.579999999999998,8.73
dal,causa,Full Main,73.4252256068072,-2.7725,486.74,440.0,27.102,19.21
churrasco,palak_paneer,Heavy Main,73.41721902086692,4.6474,720.85,726.0400000000001,65.32,32.862
kibbeh,couscous,Heavy Main,73.4131504248934,-1.1573000000000002,755.8500000000001,787.6,38.835,24.05
anticucho,wonton_soup,Full Main,73.36020474667052,-0.9613000000000005,534.6,408.72,53.454,33.800000000000004
fish_tacos,causa,Full Main,73.33487516746473,-1.1418999999999997,442.2000000000001,440.0,30.31,19.21
french_onion_soup,club_sandwich,Full Main,73.33240908642816,-3.9768999999999997,615.6,592.1999999999999,28.98,37.540000000000006
koobideh,wonton_soup,Full Main,73.32976863331312,-3.251900000000001,523.53,408.72,52.752,33.800000000000004
budae_jjigae,causa,Full Main,73.29149356851626,-3.0125,452.55,440.0,23.87,19.21
