winner,loser
butter_chicken,pizza_margherita
club_sandwich,green_curry
spring_rolls,banh_mi
gazpacho,tamale
pasta_carbonara,congee
quesadilla,risotto
butter_chicken,bun_cha
gnocchi,ratatouille
mango_sticky_rice,panna_cotta
clam_chowder,japchae
gnocchi,falafel
clam_chowder,pulled_pork
lobster_roll,orange_chicken
dosa,chicken_sandwich
katsu,caprese
escargot,minestrone
bun_cha,kung_pao_chicken
palak_paneer,takoyaki
dan_dan_noodles,massaman_curry
bun_bo_hue,teriyaki
paneer_tikka,enchilada
risotto,ravioli
gazpacho,bruschetta
chana_masala,samgyeopsal
kimchi,pancake
xiao_long_bao,thai_iced_tea
mac_and_cheese,yakitori
kebab,bun_cha
fresh_spring_roll,risotto
kimchi_jjigae,steak
wonton_soup,sundubu_jjigae
elote,sweet_and_sour
ca_phe_sua_da,chow_mein
tom_yum,tikka_masala
guacamole,fresh_spring_roll
beef_bourguignon,baba_ganoush
guacamole,hamburger
bun_cha,waffle
quesadilla,katsu
baklava,takoyaki
dan_dan_noodles,green_curry
waffle,naan
raita,pizza_margherita
shawarma,kimchi
thai_iced_tea,dim_sum
korma,orange_chicken
clam_chowder,gyro
thai_iced_tea,tteokbokki
gelato,soup
baklava,ravioli
bulgogi,lo_mein
teriyaki,fajita
massaman_curry,satay
risotto,quiche
coq_au_vin,udon
tom_yum,lasagna
panna_cotta,samgyeopsal
clam_chowder,tteokbokki
ribs,mapo_tofu
creme_brulee,dosa
lobster_roll,chicken_salad
bruschetta,pad_thai
quiche,banh_mi
dolma,pancake
guacamole,mac_and_cheese
sundubu_jjigae,dim_sum
fresh_spring_roll,udon
takoyaki,coleslaw
palak_paneer,pho
ceviche,ramen
mango_sticky_rice,takoyaki
spring_rolls,soup
cornbread,caesar_salad
churros_spanish,spanakopita
scallion_pancake,beef_bourguignon
com_tam,lo_mein
tiramisu,general_tso
clam_chowder,club_sandwich
samosa,pita
buffalo_wings,hamburger
butter_chicken,edamame
tempura,red_curry
churro,panna_cotta
com_tam,fajita
mapo_tofu,com_tam
papaya_salad,char_siu
pad_thai,buffalo_wings
churro,okonomiyaki
com_tam,kebab
gnocchi,enchilada
udon,coleslaw
dal,baba_ganoush
naan,congee
pho,chicken_salad
sashimi,chow_fun
bulgogi,larb
palak_paneer,pita
enchilada,bun_cha
ca_phe_sua_da,coleslaw
patatas_bravas,fajita
hummus,mapo_tofu
tikka_masala,club_sandwich
butter_chicken,enchilada
scallion_pancake,burrito
coq_au_vin,french_fries
gazpacho,takoyaki
pasta_bolognese,kimchi_jjigae
bruschetta,enchilada
biryani,pasta_bolognese
xiao_long_bao,papaya_salad
palak_paneer,yakitori
steak,teriyaki
clam_chowder,satay
escargot,ramen
wonton_soup,pad_see_ew
gyro,ratatouille
baba_ganoush,miso_soup
shawarma,chile_relleno
churros_spanish,general_tso
crepe,takoyaki
ice_cream,souffle
cheesecake,mac_and_cheese
soup,donburi
baklava,waffle
samosa,cornbread
croissant,bibimbap
penne_arrabbiata,char_siu
ribs,green_curry
butter_chicken,grilled_cheese
beef_bourguignon,general_tso
satay,tteokbokki
tiramisu,soup
cornbread,french_fries
spring_rolls,chow_mein
tikka_masala,orange_chicken
pita,waffle
shawarma,bibimbap
escargot,ribs
tiramisu,pizza_margherita
crepe,pasta_bolognese
hamburger,teriyaki
palak_paneer,minestrone
escargot,red_curry
gelato,dim_sum
hamburger,orange_chicken
green_curry,tom_kha
tapas,char_siu
french_fries,pizza_margherita
clam_chowder,takoyaki
dumplings,brisket
creme_brulee,club_sandwich
sushi,hamburger
gnocchi,tikka_masala
pad_see_ew,bun_bo_hue
takoyaki,soup
bruschetta,patatas_bravas
samosa,udon
japchae,samgyeopsal
gelato,chow_fun
tempura,pizza
gnocchi,grilled_cheese
congee,quesadilla
tom_yum,satay
peking_duck,enchilada
tapas,miso_soup
dolma,ratatouille
dumplings,baba_ganoush
pad_thai,quiche
butter_chicken,chana_masala
tikka_masala,chicken_salad
mango_sticky_rice,coleslaw
pita,red_curry
sushi,kung_pao_chicken
moussaka,ice_cream
edamame,paella
pasta_bolognese,fried_rice
escargot,samgyeopsal
ice_cream,shawarma
larb,chana_masala
gazpacho,cheesecake
xiao_long_bao,edamame
tamale,fresh_spring_roll
pita,orange_chicken
thai_iced_tea,bibimbap
lobster_roll,quesadilla
pancake,tandoori_chicken
larb,yakitori
pho,club_sandwich
pad_thai,papaya_salad
mango_sticky_rice,souffle
tempura,mac_and_cheese
creme_brulee,falafel
samgyeopsal,papaya_salad
gelato,yakitori
paella,japchae
pad_see_ew,cornbread
samosa,penne_arrabbiata
pasta_bolognese,fried_chicken
mapo_tofu,pasta_bolognese
dan_dan_noodles,tikka_masala
churros_spanish,tandoori_chicken
japchae,vindaloo
massaman_curry,pancake
souffle,lo_mein
pita,dosa
moussaka,papaya_salad
moussaka,dolma
tempura,orange_chicken
chana_masala,churros_spanish
korma,sashimi
sweet_and_sour,caesar_salad
scallion_pancake,satay
general_tso,tom_kha
sundubu_jjigae,pad_see_ew
baba_ganoush,sushi
biryani,ravioli
pizza,kimchi
kimbap,ice_cream
cheesecake,congee
paneer_tikka,ratatouille
beef_bourguignon,palak_paneer
korean_fried_chicken,teriyaki
bulgogi,waffle
spanakopita,pozole
fresh_spring_roll,chicken_salad
dan_dan_noodles,quiche
ca_phe_sua_da,chicken_sandwich
tiramisu,cornbread
char_siu,hamburger
kimbap,pulled_pork
sundubu_jjigae,chicken_sandwich
pancake,sushi
mapo_tofu,quesadilla
grilled_cheese,udon
tikka_masala,fajita
pulled_pork,larb
tom_yum,enchilada
ravioli,pizza_margherita
larb,takoyaki
mapo_tofu,ramen
ribs,falafel
bun_bo_hue,sweet_and_sour
club_sandwich,buffalo_wings
peking_duck,risotto
soup,chow_mein
vindaloo,fried_rice
lasagna,chow_fun
bun_bo_hue,pulled_pork
mapo_tofu,bibimbap
ca_phe_sua_da,miso_soup
waffle,fajita
souffle,ravioli
pita,lo_mein
naan,donburi
onigiri,fried_chicken
crepe,ramen
com_tam,ribs
dumplings,cornbread
sundubu_jjigae,kebab
fresh_spring_roll,nachos
peking_duck,buffalo_wings
massaman_curry,katsu
satay,gazpacho
churro,guacamole
churro,green_curry
wonton_soup,naan
tiramisu,moussaka
gelato,green_curry
gazpacho,vindaloo
vindaloo,sushi
katsu,fajita
patatas_bravas,udon
japchae,tom_yum
onigiri,tom_yum
mapo_tofu,ratatouille
spring_rolls,edamame
korma,teriyaki
risotto,tiramisu
nachos,lasagna
paneer_tikka,scallion_pancake
biryani,coleslaw
ice_cream,mac_and_cheese
larb,fresh_spring_roll
guacamole,osso_buco
bun_cha,kimchi
elote,chile_relleno
club_sandwich,pad_see_ew
takoyaki,dim_sum
dumplings,banh_mi
char_siu,pasta_carbonara
pizza_margherita,chicken_sandwich
dumplings,pasta_carbonara
dan_dan_noodles,gelato
onigiri,tteokbokki
ribs,quiche
risotto,naan
gnocchi,red_curry
pasta_bolognese,fresh_spring_roll
gazpacho,guacamole
guacamole,thai_iced_tea
tempura,club_sandwich
ribs,churros_spanish
baba_ganoush,fresh_spring_roll
guacamole,grilled_cheese
kimchi,waffle
quesadilla,samgyeopsal
scallion_pancake,churro
paella,steak
quiche,french_onion_soup
ravioli,fajita
chana_masala,paella
green_curry,pozole
risotto,sweet_and_sour
croissant,orange_chicken
dan_dan_noodles,palak_paneer
samosa,pad_thai
xiao_long_bao,sweet_and_sour
sushi,pizza
elote,coleslaw
larb,cornbread
brisket,tikka_masala
coq_au_vin,pad_see_ew
coq_au_vin,tempura
quesadilla,chow_fun
paella,sushi
dan_dan_noodles,yakitori
scallion_pancake,donburi
bruschetta,waffle
butter_chicken,kimchi
clam_chowder,hot_and_sour_soup
wonton_soup,pita
thai_iced_tea,minestrone
tabbouleh,pasta_carbonara
dal,kimbap
massaman_curry,hamburger
ramen,fajita
tempura,tteokbokki
hot_and_sour_soup,cornbread
larb,hot_and_sour_soup
japchae,bruschetta
hot_and_sour_soup,ratatouille
butter_chicken,chicken_sandwich
tapas,bruschetta
tiramisu,banh_mi
spring_rolls,brownie
ice_cream,congee
banh_mi,bun_bo_hue
lobster_roll,clam_chowder
crepe,fish_and_chips
brownie,congee
bruschetta,pancake
coq_au_vin,pita
larb,congee
brisket,satay
banh_mi,donburi
tabbouleh,minestrone
churros_spanish,baklava
udon,tabbouleh
thai_iced_tea,falafel
vindaloo,kung_pao_chicken
sweet_and_sour,lo_mein
pizza_margherita,naan
larb,dosa
pizza,dosa
satay,brownie
french_onion_soup,vindaloo
samosa,sushi
com_tam,takoyaki
com_tam,tempura
buffalo_wings,pancake
bruschetta,mapo_tofu
hamburger,wonton_soup
osso_buco,penne_arrabbiata
churros_spanish,samgyeopsal
falafel,char_siu
chicken_salad,fajita
scallion_pancake,moussaka
clam_chowder,guacamole
nachos,pasta_carbonara
korean_fried_chicken,chow_mein
brownie,chow_mein
samgyeopsal,chicken_salad
clam_chowder,pozole
bun_cha,char_siu
pizza,mac_and_cheese
tabbouleh,sweet_and_sour
quesadilla,yakitori
moussaka,pad_see_ew
gelato,fish_and_chips
grilled_cheese,korean_fried_chicken
coq_au_vin,kebab
grilled_cheese,char_siu
cornbread,cheesecake
croissant,souffle
xiao_long_bao,char_siu
udon,waffle
thai_iced_tea,hot_and_sour_soup
moussaka,coleslaw
sundubu_jjigae,korean_fried_chicken
butter_chicken,gyro
tabbouleh,okonomiyaki
ca_phe_sua_da,tom_kha
spanakopita,french_fries
hummus,hamburger
coq_au_vin,miso_soup
kimbap,green_curry
bun_cha,chile_relleno
tom_yum,cheesecake
char_siu,hot_and_sour_soup
tempura,ratatouille
gazpacho,pizza
croissant,spanakopita
sweet_and_sour,chow_mein
falafel,coleslaw
lobster_roll,coleslaw
butter_chicken,dolma
tiramisu,coleslaw
baklava,teriyaki
bun_bo_hue,lobster_roll
mapo_tofu,waffle
elote,falafel
kimchi,lo_mein
korma,samosa
taco,gyro
french_onion_soup,bibimbap
cornbread,pasta_carbonara
croissant,guacamole
kebab,buffalo_wings
ribs,biryani
tom_kha,coleslaw
churro,shawarma
bun_bo_hue,bruschetta
kebab,bun_bo_hue
ca_phe_sua_da,hamburger
elote,croissant
massaman_curry,sashimi
butter_chicken,bibimbap
larb,bun_cha
sweet_and_sour,bruschetta
chile_relleno,sushi
hummus,brownie
french_onion_soup,fish_and_chips
patatas_bravas,quiche
quiche,falafel
raita,green_curry
clam_chowder,waffle
dolma,kimchi_jjigae
sashimi,pita
taco,caprese
croissant,miso_soup
gelato,ice_cream
risotto,kung_pao_chicken
chana_masala,udon
quiche,wonton_soup
takoyaki,wonton_soup
chile_relleno,pasta_carbonara
crepe,tempura
tapas,dosa
dolma,tempura
bun_bo_hue,waffle
korma,enchilada
bun_cha,pizza_margherita
pad_thai,char_siu
samosa,kimchi_jjigae
sundubu_jjigae,sweet_and_sour
bun_cha,onigiri
churro,steak
lasagna,pad_thai
bun_bo_hue,spanakopita
tapas,orange_chicken
pulled_pork,steak
green_curry,lasagna
samosa,chow_fun
raita,chow_mein
pulled_pork,cheesecake
char_siu,club_sandwich
larb,tiramisu
clam_chowder,samosa
bun_bo_hue,congee
dal,sundubu_jjigae
dan_dan_noodles,banh_mi
hot_and_sour_soup,burrito
caprese,fajita
dan_dan_noodles,baba_ganoush
takoyaki,pad_thai
chile_relleno,dim_sum
gazpacho,larb
escargot,tom_kha
char_siu,fried_chicken
com_tam,tiramisu
tabbouleh,com_tam
bruschetta,clam_chowder
korma,papaya_salad
okonomiyaki,kimchi
sashimi,pizza
pad_thai,raita
panna_cotta,mapo_tofu
ceviche,cornbread
chow_fun,okonomiyaki
churro,ravioli
kimbap,hummus
fried_chicken,chow_fun
larb,brownie
clam_chowder,orange_chicken
edamame,grilled_cheese
taco,bruschetta
dan_dan_noodles,teriyaki
creme_brulee,dumplings
escargot,takoyaki
fried_rice,french_fries
tempura,soup
grilled_cheese,general_tso
peking_duck,beef_bourguignon
creme_brulee,naan
ca_phe_sua_da,paneer_tikka
biryani,fajita
okonomiyaki,naan
croissant,teriyaki
samgyeopsal,orange_chicken
brisket,souffle
samosa,souffle
escargot,mac_and_cheese
dal,waffle
ramen,buffalo_wings
ceviche,brisket
pulled_pork,patatas_bravas
red_curry,burrito
french_fries,fish_and_chips
mac_and_cheese,minestrone
bun_bo_hue,tiramisu
takoyaki,buffalo_wings
dumplings,paneer_tikka
bun_bo_hue,general_tso
sashimi,ramen
ratatouille,lo_mein
quesadilla,coleslaw
ribs,tom_yum
mapo_tofu,kung_pao_chicken
coq_au_vin,teriyaki
red_curry,thai_iced_tea
baba_ganoush,dolma
ramen,chicken_salad
massaman_curry,tiramisu
tikka_masala,congee
mac_and_cheese,fajita
baklava,pancake
crepe,ice_cream
clam_chowder,crepe
japchae,french_fries
tamale,gyro
beef_bourguignon,vindaloo
wonton_soup,donburi
satay,samosa
raita,kimchi_jjigae
xiao_long_bao,spanakopita
okonomiyaki,dosa
butter_chicken,guacamole
general_tso,hamburger
dolma,coleslaw
spring_rolls,samgyeopsal
risotto,grilled_cheese
satay,caesar_salad
elote,pad_see_ew
risotto,general_tso
mango_sticky_rice,sweet_and_sour
pasta_carbonara,ramen
churro,katsu
mango_sticky_rice,peking_duck
ceviche,green_curry
minestrone,dosa
pancake,yakitori
donburi,dim_sum
enchilada,minestrone
ca_phe_sua_da,takoyaki
biryani,pancake
taco,waffle
tabbouleh,chana_masala
beef_bourguignon,souffle
mango_sticky_rice,soup
dolma,falafel
sundubu_jjigae,mango_sticky_rice
gelato,tandoori_chicken
tikka_masala,hamburger
raita,wonton_soup
massaman_curry,french_fries
croissant,hot_and_sour_soup
edamame,chicken_sandwich
palak_paneer,pozole
chile_relleno,chana_masala
tandoori_chicken,donburi
kimchi,naan
dan_dan_noodles,fried_chicken
samosa,cheesecake
souffle,hot_and_sour_soup
takoyaki,taco
chile_relleno,lasagna
pozole,chicken_salad
crepe,fried_rice
massaman_curry,sweet_and_sour
pad_see_ew,patatas_bravas
taco,chicken_salad
grilled_cheese,panna_cotta
churro,soup
sweet_and_sour,congee
takoyaki,donburi
bulgogi,papaya_salad
biryani,cornbread
paella,scallion_pancake
beef_bourguignon,minestrone
paneer_tikka,gyro
ca_phe_sua_da,tikka_masala
onigiri,tandoori_chicken
spanakopita,coleslaw
croissant,fried_rice
enchilada,chow_mein
nachos,panna_cotta
risotto,dumplings
mapo_tofu,french_fries
banh_mi,sundubu_jjigae
green_curry,okonomiyaki
com_tam,udon
tandoori_chicken,green_curry
beef_bourguignon,sushi
palak_paneer,bibimbap
miso_soup,pozole
ceviche,grilled_cheese
tom_kha,pizza
coleslaw,chow_mein
lobster_roll,nachos
gelato,spanakopita
kung_pao_chicken,ramen
banh_mi,com_tam
peking_duck,mac_and_cheese
brownie,miso_soup
com_tam,fish_and_chips
fresh_spring_roll,kebab
gnocchi,pad_thai
okonomiyaki,baba_ganoush
peking_duck,ice_cream
croissant,mac_and_cheese
waffle,sashimi
japchae,dal
gazpacho,tteokbokki
creme_brulee,chicken_salad
gelato,gyro
guacamole,sweet_and_sour
shawarma,edamame
sundubu_jjigae,pasta_carbonara
nachos,bibimbap
pasta_bolognese,cornbread
onigiri,caesar_salad
french_onion_soup,pizza
raita,ice_cream
katsu,fried_chicken
dan_dan_noodles,moussaka
risotto,pizza_margherita
pasta_bolognese,souffle
tempura,minestrone
dim_sum,caesar_salad
massaman_curry,spanakopita
ice_cream,french_fries
peking_duck,samgyeopsal
general_tso,pasta_carbonara
larb,waffle
dumplings,miso_soup
elote,brownie
gelato,pizza
sashimi,club_sandwich
gnocchi,bruschetta
pho,mac_and_cheese
pad_thai,baklava
butter_chicken,chow_mein
gazpacho,hummus
quesadilla,pancake
sushi,nachos
nachos,congee
beef_bourguignon,pozole
udon,minestrone
papaya_salad,tom_kha
hot_and_sour_soup,raita
nachos,buffalo_wings
dan_dan_noodles,spanakopita
korma,katsu
enchilada,burrito
creme_brulee,papaya_salad
gazpacho,soup
creme_brulee,dolma
xiao_long_bao,crepe
pulled_pork,fried_rice
chana_masala,burrito
chow_fun,falafel
clam_chowder,fajita
pancake,moussaka
clam_chowder,pad_see_ew
char_siu,tandoori_chicken
penne_arrabbiata,lasagna
french_onion_soup,falafel
clam_chowder,raita
gazpacho,katsu
hummus,tempura
korma,takoyaki
fresh_spring_roll,coq_au_vin
dumplings,lo_mein
edamame,fish_and_chips
moussaka,lobster_roll
creme_brulee,lasagna
samosa,orange_chicken
grilled_cheese,satay
escargot,baba_ganoush
paneer_tikka,patatas_bravas
nachos,minestrone
takoyaki,yakitori
tapas,quiche
udon,burrito
pad_see_ew,cheesecake
brisket,bruschetta
escargot,fresh_spring_roll
gnocchi,samgyeopsal
gelato,cheesecake
pulled_pork,caprese
general_tso,fried_chicken
tabbouleh,sushi
spring_rolls,satay
quesadilla,pizza
pulled_pork,tom_kha
paella,chile_relleno
elote,pancake
lobster_roll,tteokbokki
fresh_spring_roll,papaya_salad
dolma,hamburger
pho,falafel
lasagna,orange_chicken
paella,thai_iced_tea
lobster_roll,biryani
general_tso,fish_and_chips
papaya_salad,yakitori
panna_cotta,lobster_roll
french_onion_soup,onigiri
red_curry,udon
panna_cotta,ice_cream
crepe,falafel
xiao_long_bao,waffle
kebab,congee
pizza,enchilada
churros_spanish,clam_chowder
okonomiyaki,caesar_salad
pita,kung_pao_chicken
ribs,fish_and_chips
creme_brulee,gazpacho
osso_buco,naan
thai_iced_tea,kimchi
vindaloo,naan
gelato,tteokbokki
pho,caprese
bulgogi,grilled_cheese
croissant,pozole
grilled_cheese,fried_rice
hummus,taco
pasta_carbonara,miso_soup
churro,satay
sushi,pita
banh_mi,patatas_bravas
tabbouleh,tikka_masala
satay,caprese
gelato,quesadilla
sundubu_jjigae,okonomiyaki
banh_mi,caprese
escargot,bruschetta
pad_see_ew,katsu
naan,chow_mein
ceviche,french_fries
sweet_and_sour,papaya_salad
takoyaki,burrito
spring_rolls,spanakopita
coq_au_vin,dolma
paneer_tikka,pizza
brisket,teriyaki
butter_chicken,kebab
com_tam,guacamole
vindaloo,xiao_long_bao
tteokbokki,steak
korma,chow_fun
risotto,wonton_soup
bulgogi,katsu
steak,donburi
hummus,tom_kha
pita,pasta_carbonara
paneer_tikka,naan
spanakopita,satay
paneer_tikka,papaya_salad
quesadilla,steak
ribs,thai_iced_tea
bun_bo_hue,hamburger
samgyeopsal,pasta_bolognese
creme_brulee,tom_yum
gnocchi,baba_ganoush
club_sandwich,samgyeopsal
crepe,coleslaw
elote,mapo_tofu
bruschetta,udon
biryani,caprese
beef_bourguignon,orange_chicken
raita,okonomiyaki
pulled_pork,soup
souffle,papaya_salad
tamale,tikka_masala
caprese,miso_soup
peking_duck,dolma
grilled_cheese,enchilada
beef_bourguignon,spring_rolls
chana_masala,tamale
chana_masala,dolma
dal,sweet_and_sour
pad_see_ew,onigiri
osso_buco,kung_pao_chicken
osso_buco,croissant
nachos,steak
falafel,hot_and_sour_soup
com_tam,papaya_salad
churro,club_sandwich
japchae,patatas_bravas
osso_buco,paneer_tikka
dumplings,sushi
tamale,souffle
clam_chowder,caesar_salad
xiao_long_bao,sushi
red_curry,pad_see_ew
pizza_margherita,ramen
guacamole,tapas
tapas,patatas_bravas
fresh_spring_roll,tandoori_chicken
banh_mi,chicken_salad
lasagna,kimchi_jjigae
ratatouille,pizza_margherita
clam_chowder,okonomiyaki
mapo_tofu,vindaloo
fried_chicken,buffalo_wings
sundubu_jjigae,lo_mein
beef_bourguignon,thai_iced_tea
dan_dan_noodles,spring_rolls
satay,katsu
satay,green_curry
orange_chicken,fajita
pho,kung_pao_chicken
pho,baklava
grilled_cheese,coleslaw
osso_buco,miso_soup
bulgogi,yakitori
taco,papaya_salad
enchilada,hamburger
lobster_roll,dim_sum
udon,bun_bo_hue
japchae,chana_masala
panna_cotta,taco
paneer_tikka,grilled_cheese
korean_fried_chicken,orange_chicken
kung_pao_chicken,coleslaw
kimbap,chicken_sandwich
guacamole,paneer_tikka
churros_spanish,tom_kha
lobster_roll,enchilada
bulgogi,risotto
vindaloo,banh_mi
dal,tiramisu
tom_yum,wonton_soup
ravioli,brownie
mac_and_cheese,raita
larb,red_curry
osso_buco,souffle
croissant,club_sandwich
panna_cotta,gyro
french_onion_soup,sushi
spanakopita,samgyeopsal
ravioli,orange_chicken
french_onion_soup,samosa
palak_paneer,pasta_carbonara
bulgogi,tom_kha
pho,burrito
kimchi,minestrone
tom_yum,tom_kha
larb,ramen
pho,pasta_carbonara
osso_buco,tom_kha
com_tam,bun_cha
french_onion_soup,okonomiyaki
pizza,minestrone
takoyaki,dosa
quesadilla,tapas
peking_duck,tom_yum
creme_brulee,green_curry
japchae,biryani
mapo_tofu,pasta_carbonara
mango_sticky_rice,gnocchi
samosa,caprese
crepe,pizza_margherita
dim_sum,pizza_margherita
kimbap,satay
churros_spanish,tabbouleh
moussaka,buffalo_wings
paella,miso_soup
shawarma,dolma
bun_bo_hue,ravioli
korma,crepe
com_tam,dal
general_tso,kimchi
ratatouille,dosa
tamale,dolma
caprese,fried_chicken
gazpacho,french_onion_soup
raita,coleslaw
dolma,fried_chicken
escargot,waffle
kebab,hamburger
mapo_tofu,onigiri
fresh_spring_roll,orange_chicken
ca_phe_sua_da,penne_arrabbiata
shawarma,club_sandwich
peking_duck,fish_and_chips
satay,fried_chicken
xiao_long_bao,steak
thai_iced_tea,ratatouille
paneer_tikka,dim_sum
hummus,samgyeopsal
satay,dim_sum
tamale,tandoori_chicken
escargot,general_tso
general_tso,shawarma
clam_chowder,hummus
moussaka,pizza_margherita
ribs,scallion_pancake
com_tam,panna_cotta
mapo_tofu,chicken_sandwich
satay,dolma
risotto,dal
general_tso,spring_rolls
fresh_spring_roll,congee
wonton_soup,congee
churro,kimchi_jjigae
green_curry,tteokbokki
katsu,orange_chicken
scallion_pancake,pozole
cheesecake,penne_arrabbiata
kimchi_jjigae,teriyaki
brisket,soup
ravioli,soup
hot_and_sour_soup,dosa
fresh_spring_roll,buffalo_wings
paneer_tikka,sashimi
okonomiyaki,dim_sum
mango_sticky_rice,buffalo_wings
gazpacho,green_curry
vindaloo,coleslaw
guacamole,wonton_soup
dan_dan_noodles,vindaloo
pad_thai,enchilada
kung_pao_chicken,chicken_sandwich
pho,cheesecake
pulled_pork,miso_soup
gelato,pad_thai
banh_mi,kimchi
larb,tikka_masala
xiao_long_bao,dumplings
tandoori_chicken,mac_and_cheese
croissant,lo_mein
ribs,dolma
papaya_salad,orange_chicken
massaman_curry,crepe
gazpacho,kebab
wonton_soup,kimchi
falafel,ratatouille
pasta_bolognese,papaya_salad
banh_mi,minestrone
pulled_pork,dosa
club_sandwich,pancake
tabbouleh,spanakopita
churros_spanish,pad_thai
mango_sticky_rice,quesadilla
churros_spanish,tamale
gnocchi,tiramisu
coq_au_vin,mapo_tofu
dal,fish_and_chips
banh_mi,japchae
gnocchi,chicken_sandwich
edamame,green_curry
biryani,pozole
japchae,hamburger
hot_and_sour_soup,donburi
elote,bulgogi
lobster_roll,ratatouille
falafel,kimchi
teriyaki,chow_fun
soup,ramen
nachos,fish_and_chips
shawarma,brownie
papaya_salad,burrito
tapas,pad_see_ew
mango_sticky_rice,okonomiyaki
palak_paneer,bruschetta
korean_fried_chicken,enchilada
